1152,waiter . . . . . . . . . .,. . . . . . .,,,,,
1153,. . . . . . . . . . .,. . . . . . .,,,,,
1154,. . . . . . . . . . .,. . . . . . .,,,,,
1155,. porter . . . . . . . . .,1 . . . . . .,,,,,
1156,traveling preacher . . . . . . . . .,. . . . . . .,,,,,
1157,waiter . . . . . . . . . .,. . . . . . .,,,,,
1158,waiter . . . . . . . . . .,. . . . . . .,,,,,
1159,ship carpenter . . . . . . . . .,. . . . . . .,,,,,
1160,stevedore . . . . . . . . . .,. . . . . . .,,,,,
1161,. . . . . . . . . . .,. . . . . . .,,,,,
1162,. . . . . . . . . . .,. . . . . . .,,,,,
1163,. . . . . . . . . . .,. . . . . . .,,,,,
1164,seaman . . . . . . . . . .,. . . . . . .,,,,,
1165,porter . . . . . . . . . .,. . . . . . .,,,,,
1166,waiter . . . . . . . . . .,. . . . . . .,,,,,
1167,. . . . . . . . . . .,. . . . . . .,,,,,
1168,seaman . . . . . . . . . .,. . . . . . .,,,,,
1169,. . . . . . . . . . .,. . . . . . .,,,,,
1170,. . . . . . . . . . .,. . . . . . .,,,,,
1171,white washer . . . . . . . . .,. . . . . . .,,,,,
1172,. . . . . . . . . . .,. . . . . . .,,,,,
1173,. . . . . . . . . . .,. . . . . . .,,,,,
1174,sexton . . . . . . . . . .,. . . . . . .,,,,,
1175,. . . . . . . . . . .,. . . . . . .,,,,,
1176,. herb doctor . . . . . . . .,1 . . . . . .,,,,,
1177,. . . . . . . . . . .,. . . . . . .,,,,,
1178,puts in coal . . . . . . . .,. . . . . . .,,,,,
1179,sail maker . . . . . . . . .,. . . . . . .,,,,,
1180,musician . . . . . . . . . .,. . . . . . .,,,,,
1181,musician . . . . . . . . . .,. . . . . . .,,,,,
1182,. seaman . . carter his own . . . .,1 . 1 . . . .,,,,,
1183,. waiter . . . . . . . . .,2 . . . . . .,,,,,
1184,drives fur car . . . . . . . .,. . . . . . .,,,,,
1185,seaman . . . . . . . . . .,. . . . . . .,,,,,
1186,hod carrier . . . . . . . . .,. . . . . . .,,,,,
1187,hack driver . . . . . . . . .,. . . . . . .,,,,,
1188,waterman . . . . . . . . . .,. . . . . . .,,,,,
1189,waiter . . . . . . . . . .,. . . . . . .,,,,,
1190,. . . . . . . . . . .,. . . . . . .,,,,,
1191,. . . . . . . . . . .,. . . . . . .,,,,,
1192,. . . . . . . . . . .,. . . . . . .,,,,,
1193,. . . . . . . . . . .,. . . . . . .,,,,,
1194,waiter . . . . . . . . . .,. . . . . . .,,,,,
1195,. . . . . . . . . . .,. . . . . . .,,,,,
1196,. . . . . . . . . . .,. . . . . . .,,,,,
1197,wood sawyer . . . . . . . . .,. . . . . . .,,,,,
1198,laborer . . . . . . . . . .,. . . . . . .,,,,,
1199,laborer . . . . . . . . . .,. . . . . . .,,,,,
1200,. . . . . . . . . . .,. . . . . . .,,,,,
1201,. . . . . . . . . . .,. . . . . . .,,,,,
1202,. . . . . . . . . . .,. . . . . . .,,,,,
1203,. . . . . . . . . . .,. . . . . . .,,,,,
1204,. . . . . . . . . . .,. . . . . . .,,,,,
1205,waterman . . . . . . . . . .,. . . . . . .,,,,,
1206,. . . . . . . . . . .,. . . . . . .,,,,,
1207,. . . . . . . . . . .,. . . . . . .,,,,,
1208,. . . . . . . . . . .,. . . . . . .,,,,,
1209,. . . . . . . . . . .,. . . . . . .,,,,,
1210,. . . . . . . . . . .,. . . . . . .,,,,,
1211,. . . . . . . . . . .,. . . . . . .,,,,,
1212,. . . . . . . . . . .,. . . . . . .,,,,,
1213,waiter . . . . . . . . . .,. . . . . . .,,,,,
1214,laborer . . . . . . . . . .,. . . . . . .,,,,,
1215,dealer . . . . . . . . . .,. . . . . . .,,,,,
1216,dealer . . . . . . . . . .,. . . . . . .,,,,,
1217,boot cleaner . . . . . . . . .,. . . . . . .,,,,,
1218,. . . . . . . . . . .,. . . . . . .,,,,,
1219,waiter . . . . . . . . . .,. . . . . . .,,,,,
1220,huxter . . . . . . . . . .,. . . . . . .,,,,,
1221,laborer . . . . . . . . . .,. . . . . . .,,,,,
1222,laborer . . . . . . . . . .,. . . . . . .,,,,,
1223,. . . . . . . . . . .,. . . . . . .,,,,,
1224,waiter . . . . . . . . . .,. . . . . . .,,,,,
1225,. laborer . . . . . . . . .,2 . . . . . .,,,,,
1226,. . . . . . . . . . .,. . . . . . .,,,,,
1227,stevedore . . . . . . . . . .,. . . . . . .,,,,,
1228,coachman . . . . . . . . . .,. . . . . . .,,,,,
1229,musician . . . . . . . . . .,. . . . . . .,,,,,
1230,. . . . . . . . . . .,. . . . . . .,,,,,
1231,various . . . . . . . . . .,. . . . . . .,,,,,
1232,various . . . . . . . . . .,. . . . . . .,,,,,
1233,. . . . . . . . . . .,. . . . . . .,,,,,
1234,. . . . . . . . . . .,. . . . . . .,,,,,
1235,. . . . . . . . . . .,. . . . . . .,,,,,
1236,cook . . . . . . . . . .,. . . . . . .,,,,,
1237,. . . . . . . . . . .,. . . . . . .,,,,,
1238,. . . . . . . . . . .,. . . . . . .,,,,,
1239,. . . . . . . . . . .,. . . . . . .,,,,,
1240,steward . . . . . . . . . .,. . . . . . .,,,,,
1241,. . . . . . . . . . .,. . . . . . .,,,,,
1242,. barber . porter . . . . . . .,1 1 . . . . .,,,,,
1243,. . . . . . . . . . .,. . . . . . .,,,,,
1244,. eating house ab . . . . . . .,1 . . . . . .,,,,,
1245,musician . . . . . . . . . .,. . . . . . .,,,,,
1246,puts in coal when able . . . . . .,. . . . . . .,,,,,
1247,. . . . . . . . . . .,. . . . . . .,,,,,
1248,waiter . . . . . . . . . .,. . . . . . .,,,,,
1249,waterman . . . . . . . . . .,. . . . . . .,,,,,
1250,oyster peddler . . . . . . . . .,. . . . . . .,,,,,
1251,laborer . . . . . . . . . .,. . . . . . .,,,,,
1252,laborer . . . . . . . . . .,. . . . . . .,,,,,
1253,laborer . . . . . . . . . .,. . . . . . .,,,,,
1254,. . . . . . . . . . .,. . . . . . .,,,,,
1255,carterhis own . . . . . . . . .,. . . . . . .,,,,,
1256,carpenter . . . . . . . . . .,. . . . . . .,,,,,
1257,drives dray . . . . . . . . .,. . . . . . .,,,,,
1258,herb doctor . . . . . . . . .,. . . . . . .,,,,,
1259,. laborer . waiter . . . . . . .,2 1 . . . . .,,,,,
1260,. . . . . . . . . . .,. . . . . . .,,,,,
1261,. . . . . . . . . . .,. . . . . . .,,,,,
1262,seaman . . . . . . . . . .,. . . . . . .,,,,,
1263,laborer . . . . . . . . . .,. . . . . . .,,,,,
1264,sail maker . . . . . . . . .,. . . . . . .,,,,,
1265,. waiter . laborer . . . . . . .,1 1 . . . . .,,,,,
1266,carterhis own . . . . . . . . .,. . . . . . .,,,,,
1267,. . . . . . . . . . .,. . . . . . .,,,,,
1268,various . . . . . . . . . .,. . . . . . .,,,,,
1269,. . . . . . . . . . .,. . . . . . .,,,,,
1270,. not able . . . . . . . .,1 . . . . . .,,,,,
1271,. porter . waiter . . . . . . .,1 1 . . . . .,,,,,
1272,. . . . . . . . . . .,. . . . . . .,,,,,
1273,barber . . . . . . . . . .,. . . . . . .,,,,,
1274,porter . . . . . . . . . .,. . . . . . .,,,,,
1275,. laborer . . . . . . . . .,2 . . . . . .,,,,,
1276,boot maker . . . . . . . . .,. . . . . . .,,,,,
1277,huxter . . . . . . . . . .,. . . . . . .,,,,,
1278,seaman . . . . . . . . . .,. . . . . . .,,,,,
1279,. . . . . . . . . . .,. . . . . . .,,,,,
1280,grocer . . . . . . . . . .,. . . . . . .,,,,,
1281,. . . . . . . . . . .,. . . . . . .,,,,,
1282,not able . . . . . . . . .,. . . . . . .,,,,,
1283,. . . . . . . . . . .,. . . . . . .,,,,,
1284,. . . . . . . . . . .,. . . . . . .,,,,,
1285,coachman . . . . . . . . . .,. . . . . . .,,,,,
1286,. hod carrier . various . . . . . .,2 . 1 . . . .,,,,,
1287,porter . . . . . . . . . .,. . . . . . .,,,,,
1288,. laborer . cabman . . . . . . .,2 1 . . . . .,,,,,
1289,laborer . . . . . . . . . .,. . . . . . .,,,,,
1290,oysterman . . . . . . . . . .,. . . . . . .,,,,,
1291,. shoem . music teacher . . . . . .,1 1 . . . . .,,,,,
1292,shoem . . . . . . . . . .,. . . . . . .,,,,,
1293,seaman . . . . . . . . . .,. . . . . . .,,,,,
1294,. . . . . . . . . . .,. . . . . . .,,,,,
1295,laborer . . . . . . . . . .,. . . . . . .,,,,,
1296,porter . . . . . . . . . .,. . . . . . .,,,,,
1297,. . . . . . . . . . .,. . . . . . .,,,,,
1298,seaman . . . . . . . . . .,. . . . . . .,,,,,
1299,drives cart . . . . . . . . .,. . . . . . .,,,,,
1300,porter . . . . . . . . . .,. . . . . . .,,,,,
1301,laborer . . . . . . . . . .,. . . . . . .,,,,,
1302,stevedore . . . . . . . . . .,. . . . . . .,,,,,
1303,waiter . . . . . . . . . .,. . . . . . .,,,,,
1304,traveling preacher . . . . . . . . .,. . . . . . .,,,,,
1305,seaman . . . . . . . . . .,. . . . . . .,,,,,
1306,. laborer . . . . . . . . .,2 . . . . . .,,,,,
1307,. . . . . . . . . . .,. . . . . . .,,,,,
1308,. . . . . . . . . . .,. . . . . . .,,,,,
1309,laborer . . . . . . . . . .,. . . . . . .,,,,,
1310,drives cart . . . . . . . . .,. . . . . . .,,,,,
1311,. porter . . oyster peddler . . . . .,1 . 1 . . . .,,,,,
1312,state servive . . . . . . . . .,. . . . . . .,,,,,
1313,. . . . . . . . . . .,. . . . . . .,,,,,
1314,shoemaker . . . . . . . . . .,. . . . . . .,,,,,
1315,laborer . . . . . . . . . .,. . . . . . .,,,,,
1316,eating house . . . . . . . . .,. . . . . . .,,,,,
1317,. lab . waiter . . . . . . .,1 1 . . . . .,,,,,
1318,hod carrier . . . . . . . . .,. . . . . . .,,,,,
1319,porter . . . . . . . . . .,. . . . . . .,,,,,
1320,laborer . . . . . . . . . .,. . . . . . .,,,,,
1321,. laborer . . . . . . . . .,2 . . . . . .,,,,,
1322,. waiter . rag dealer . . . . . .,2 1 . . . . .,,,,,
1323,laborer . . . . . . . . . .,. . . . . . .,,,,,
1324,seaman . . . . . . . . . .,. . . . . . .,,,,,
1325,lablorer . . . . . . . . . .,. . . . . . .,,,,,
1326,stevedore . . . . . . . . . .,. . . . . . .,,,,,
1327,salt . grain carrier . . . . . . .,. . . . . . .,,,,,
1328,waiter . cab driver brickm . stevedore . . . .,1 . 1 . 1 . .,,,,,
1329,various . . . . . . . . . .,. . . . . . .,,,,,
1330,. . . . . . . . . . .,. . . . . . .,,,,,
1331,huxter . . . . . . . . . .,. . . . . . .,,,,,
1332,laborer . . . . . . . . . .,. . . . . . .,,,,,
1333,porter . . . . . . . . . .,. . . . . . .,,,,,
1334,. . . . . . . . . . .,. . . . . . .,,,,,
1335,stevedore . . . . . . . . . .,. . . . . . .,,,,,
1336,grain carrier . . . . . . . . .,. . . . . . .,,,,,
1337,stove . furniture dealer . . . . . . .,. . . . . . .,,,,,
1338,stone dealer . . . . . . . . .,. . . . . . .,,,,,
1339,. seaman . . . . . . . . .,1 . . . . . .,,,,,
1340,laborer on farm . . . . . . . .,. . . . . . .,,,,,
1341,basket maker . . . . . . . . .,. . . . . . .,,,,,
1342,waiter . . . . . . . . . .,. . . . . . .,,,,,
1343,laborer . . . . . . . . . .,. . . . . . .,,,,,
1344,. . . . . . . . . . .,. . . . . . .,,,,,
1345,. . . . . . . . . . .,. . . . . . .,,,,,
1346,. . . . . . . . . . .,. . . . . . .,,,,,
1347,lablorer . . . . . . . . . .,. . . . . . .,,,,,
1348,laborer . . . . . . . . . .,. . . . . . .,,,,,
1349,shoemaker . . . . . . . . . .,. . . . . . .,,,,,
1350,. . . . . . . . . . .,. . . . . . .,,,,,
1351,shoemaker . . . . . . . . . .,. . . . . . .,,,,,
1352,. porter . barber . . . . . . .,1 1 . . . . .,,,,,
1353,. . . . . . . . . . .,. . . . . . .,,,,,
1354,barber . . . . . . . . . .,. . . . . . .,,,,,
1355,. porter . musician . private teacher . . . .,1 2 . 1 . . .,,,,,
1356,. oyster house . . . . . . . .,2 . . . . . .,,,,,
1357,shoemaker . . . . . . . . . .,. . . . . . .,,,,,
1358,. . . . . . . . . . .,. . . . . . .,,,,,
1359,. . . . . . . . . . .,. . . . . . .,,,,,
1360,seaman . . . . . . . . . .,. . . . . . .,,,,,
1361,puts in coal . . . . . . . .,. . . . . . .,,,,,
1362,huxter . . . . . . . . . .,. . . . . . .,,,,,
1363,painter . glazier . . . . . . . .,. . . . . . .,,,,,
1364,. . . . . . . . . . .,. . . . . . .,,,,,
1365,. gentleman . wood sawyer . . . . . .,1 1 . . . . .,,,,,
1366,musician . . . . . . . . . .,. . . . . . .,,,,,
1367,coachman . . . . . . . . . .,. . . . . . .,,,,,
1368,musician . . . . . . . . . .,. . . . . . .,,,,,
1369,. . . . . . . . . . .,. . . . . . .,,,,,
1370,. . . . . . . . . . .,. . . . . . .,,,,,
1371,. . . . . . . . . . .,. . . . . . .,,,,,
1372,hod carrier . . . . . . . . .,. . . . . . .,,,,,
1373,porter . . . . . . . . . .,. . . . . . .,,,,,
1374,seaman . . . . . . . . . .,. . . . . . .,,,,,
1375,seaman . . . . . . . . . .,. . . . . . .,,,,,
1376,porter . . . . . . . . . .,. . . . . . .,,,,,
1377,. . . . . . . . . . .,. . . . . . .,,,,,
1378,waiter . . . . . . . . . .,. . . . . . .,,,,,
1379,. lab . engineer . . . . . . .,1 1 . . . . .,,,,,
1380,porter . . . . . . . . . .,. . . . . . .,,,,,
1381,carpenter when able . . . . . . . .,. . . . . . .,,,,,
1382,laborer . . . . . . . . . .,. . . . . . .,,,,,
1383,dealer . . . . . . . . . .,. . . . . . .,,,,,
1384,. . . . . . . . . . .,. . . . . . .,,,,,
1385,waiter . . . . . . . . . .,. . . . . . .,,,,,
1386,. . . . . . . . . . .,. . . . . . .,,,,,
1387,. . . . . . . . . . .,. . . . . . .,,,,,
1388,waiter when able . . . . . . . .,. . . . . . .,,,,,
1389,laborer . . . . . . . . . .,. . . . . . .,,,,,
1390,laborer . . . . . . . . . .,. . . . . . .,,,,,
1391,w washer . . . . . . . . .,. . . . . . .,,,,,
1392,w washer . . . . . . . . .,. . . . . . .,,,,,
1393,coachman . . . . . . . . . .,. . . . . . .,,,,,
1394,waiter . . . . . . . . . .,. . . . . . .,,,,,
1395,. porter . waiter . . . . . . .,1 1 . . . . .,,,,,
1396,porter . . . . . . . . . .,. . . . . . .,,,,,
1397,. . . . . . . . . . .,. . . . . . .,,,,,
1398,. . . . . . . . . . .,. . . . . . .,,,,,
1399,. . . . . . . . . . .,. . . . . . .,,,,,
1400,shoemaker . . . . . . . . . .,. . . . . . .,,,,,
1401,. waiter . seaman . . . . . . .,1 2 . . . . .,,,,,
1402,drives cart . . . . . . . . .,. . . . . . .,,,,,
1403,oyster house . . . . . . . . .,. . . . . . .,,,,,
1404,. . . . . . . . . . .,. . . . . . .,,,,,
1405,coachman . . . . . . . . . .,. . . . . . .,,,,,
1406,. . . . . . . . . . .,. . . . . . .,,,,,
1407,coachman . . . . . . . . . .,. . . . . . .,,,,,
1408,. . . . . . . . . . .,. . . . . . .,,,,,
1409,seaman . . . . . . . . . .,. . . . . . .,,,,,
1410,carpenter . . . . . . . . . .,. . . . . . .,,,,,
1411,traveling preacher . . . . . . . . .,. . . . . . .,,,,,
1412,. . . . . . . . . . .,. . . . . . .,,,,,
1413,laborer . . . . . . . . . .,. . . . . . .,,,,,
1414,porter . . . . . . . . . .,. . . . . . .,,,,,
1415,drives cart . . . . . . . . .,. . . . . . .,,,,,
1416,porter . . . . . . . . . .,. . . . . . .,,,,,
1417,waiter . . . . . . . . . .,. . . . . . .,,,,,
1418,coachman . . . . . . . . . .,. . . . . . .,,,,,
1419,. . . . . . . . . . .,. . . . . . .,,,,,
1420,seaman . . . . . . . . . .,. . . . . . .,,,,,
1421,waiter . . . . . . . . . .,. . . . . . .,,,,,
1422,waiter . . . . . . . . . .,. . . . . . .,,,,,
1423,. . . . . . . . . . .,. . . . . . .,,,,,
1424,waiter . . . . . . . . . .,. . . . . . .,,,,,
1425,. . . . . . . . . . .,. . . . . . .,,,,,
1426,waiter . . . . . . . . . .,. . . . . . .,,,,,
1427,porter . . . . . . . . . .,. . . . . . .,,,,,
1428,coachman . . . . . . . . . .,. . . . . . .,,,,,
1429,laborer . . . . . . . . . .,. . . . . . .,,,,,
1430,dyer scouner . . . . . . . . .,. . . . . . .,,,,,
1431,waiter . . . . . . . . . .,. . . . . . .,,,,,
1432,. . . . . . . . . . .,. . . . . . .,,,,,
1433,. . . . . . . . . . .,. . . . . . .,,,,,
1434,putting in coal . . . . . . . .,. . . . . . .,,,,,
1435,. . . . . . . . . . .,. . . . . . .,,,,,
1436,painter . glazier . . . . . . . .,. . . . . . .,,,,,
1437,. . . . . . . . . . .,. . . . . . .,,,,,
1438,. . . . . . . . . . .,. . . . . . .,,,,,
1439,raises hogs . . . . . . . . .,. . . . . . .,,,,,
1440,. wood sawyer . laborer . . . . . .,1 . 1 . . . .,,,,,
1441,porter . . . . . . . . . .,. . . . . . .,,,,,
1442,labors on farm . . . . . . . .,. . . . . . .,,,,,
1443,not able . . . . . . . . .,. . . . . . .,,,,,
1444,. . . . . . . . . . .,. . . . . . .,,,,,
1445,. . . . . . . . . . .,. . . . . . .,,,,,
1446,. various . not able . . . . . .,2 1 . . . . .,,,,,
1447,. . . . . . . . . . .,. . . . . . .,,,,,
1448,. . . . . . . . . . .,. . . . . . .,,,,,
1449,. . . . . . . . . . .,. . . . . . .,,,,,
1450,porter . . . . . . . . . .,. . . . . . .,,,,,
1451,waiter . . . . . . . . . .,. . . . . . .,,,,,
1452,seaman . . . . . . . . . .,. . . . . . .,,,,,
1453,coachman . . . . . . . . . .,. . . . . . .,,,,,
1454,waiter . . . . . . . . . .,. . . . . . .,,,,,
1455,waiter . . . . . . . . . .,. . . . . . .,,,,,
1456,. . . . . . . . . . .,. . . . . . .,,,,,
1457,. porter . . laborer . waterman . not able .,2 . 1 . 1 . 1,,,,,
1458,. waiter . porter . . . . . . .,1 1 . . . . .,,,,,
1459,carter his own . . . . . . . .,. . . . . . .,,,,,
1460,wood sawyer . . . . . . . . .,. . . . . . .,,,,,
1461,laborer . . . . . . . . . .,. . . . . . .,,,,,
1462,. barber . not able . . . . . .,1 1 . . . . .,,,,,
1463,. . . . . . . . . . .,. . . . . . .,,,,,
1464,. lab . past labor . . . . . .,1 1 . . . . .,,,,,
1465,porter . . . . . . . . . .,. . . . . . .,,,,,
1466,porter . . . . . . . . . .,. . . . . . .,,,,,
1467,porter . . . . . . . . . .,. . . . . . .,,,,,
1468,seaman . . . . . . . . . .,. . . . . . .,,,,,
1469,. . . . . . . . . . .,. . . . . . .,,,,,
1470,porter . . . . . . . . . .,. . . . . . .,,,,,
1471,boot cleaner . . . . . . . . .,. . . . . . .,,,,,
1472,laborer . . . . . . . . . .,. . . . . . .,,,,,
1473,. puts in coal . seaman . . . . .,1 . . 1 . . .,,,,,
1474,. hod carrier . porter . . . . . .,1 . 1 . . . .,,,,,
1475,laborer . . . . . . . . . .,. . . . . . .,,,,,
1476,. . . . . . . . . . .,. . . . . . .,,,,,
1477,. . . . . . . . . . .,. . . . . . .,,,,,
1478,waiter . . . . . . . . . .,. . . . . . .,,,,,
1479,. drives furniture car . drives cart . . . .,1 . . 1 . . .,,,,,
1480,. . . . . . . . . . .,. . . . . . .,,,,,
1481,past work . . . . . . . . .,. . . . . . .,,,,,
1482,porter . . . . . . . . . .,. . . . . . .,,,,,
1483,. barber . waiter . . . . . . .,1 1 . . . . .,,,,,
1484,. . . . . . . . . . .,. . . . . . .,,,,,
1485,wood sawyer . . . . . . . . .,. . . . . . .,,,,,
1486,hod carrier . . . . . . . . .,. . . . . . .,,,,,
1487,matt maker . . . . . . . . .,. . . . . . .,,,,,
1488,hod carrier . . . . . . . . .,. . . . . . .,,,,,
1489,. . . . . . . . . . .,. . . . . . .,,,,,
1490,shoemaker . . . . . . . . . .,. . . . . . .,,,,,
1491,. . . . . . . . . . .,. . . . . . .,,,,,
1492,. . . . . . . . . . .,. . . . . . .,,,,,
1493,seaman . . . . . . . . . .,. . . . . . .,,,,,
1494,lab when able . . . . . . . .,. . . . . . .,,,,,
1495,lab . . . . . . . . . .,. . . . . . .,,,,,
1496,. . . . . . . . . . .,. . . . . . .,,,,,
1497,. . . . . . . . . . .,. . . . . . .,,,,,
1498,stevedore . . . . . . . . . .,. . . . . . .,,,,,
1499,. . . . . . . . . . .,. . . . . . .,,,,,
1500,barber . . . . . . . . . .,. . . . . . .,,,,,
1501,. waiter . . waiter . . . . . .,1 . 1 . . . .,,,,,
1502,laborer . . . . . . . . . .,. . . . . . .,,,,,
1503,. waiter . lab on farm . . . . .,1 1 . . . . .,,,,,
1504,. . . . . . . . . . .,. . . . . . .,,,,,
1505,waiter . . . . . . . . . .,. . . . . . .,,,,,
1506,. . . . . . . . . . .,. . . . . . .,,,,,
1507,drives cart . . . . . . . . .,. . . . . . .,,,,,
1508,. barber . . . . . . . . .,2 . . . . . .,,,,,
1509,. . . . . . . . . . .,. . . . . . .,,,,,
1510,. . . . . . . . . . .,. . . . . . .,,,,,
1511,steward . . . . . . . . . .,. . . . . . .,,,,,
1512,. porter . seaman . . . . . . .,2 1 . . . . .,,,,,
1513,oyster house . . . . . . . . .,. . . . . . .,,,,,
1514,barber . . . . . . . . . .,. . . . . . .,,,,,
1515,porter . . . . . . . . . .,. . . . . . .,,,,,
1516,. . . . . . . . . . .,. . . . . . .,,,,,
1517,. clock printer by trade . . . . . .,1 . . . . . .,,,,,
1518,. dyer . scourer . dentist . . . . .,1 . . 1 . . .,,,,,
1519,. waiter . . . . . . . . .,2 . . . . . .,,,,,
1520,. . . . . . . . . . .,. . . . . . .,,,,,
1521,. clothes dealer . . . . . . . .,2 . . . . . .,,,,,
1522,waterman . . . . . . . . . .,. . . . . . .,,,,,
1523,. coachman . cake seller . . . . . .,1 1 . . . . .,,,,,
1524,. . . . . . . . . . .,. . . . . . .,,,,,
1525,hod carrier . . . . . . . . .,. . . . . . .,,,,,
1526,currier . . . . . . . . . .,. . . . . . .,,,,,
1527,wasiter . . . . . . . . . .,. . . . . . .,,,,,
1528,. oysterman . waiter . . . . . . .,1 1 . . . . .,,,,,
1529,. . . . . . . . . . .,. . . . . . .,,,,,
1530,shoemaker . . . . . . . . . .,. . . . . . .,,,,,
1531,. . . . . . . . . . .,. . . . . . .,,,,,
1532,waiter . . . . . . . . . .,. . . . . . .,,,,,
1533,eating stand in market . . . . . . .,. . . . . . .,,,,,
1534,. waiter . . . . . . . . .,3 . . . . . .,,,,,
1535,coachman . . . . . . . . . .,. . . . . . .,,,,,
1536,. . . . . . . . . . .,. . . . . . .,,,,,
1537,. . . . . . . . . . .,. . . . . . .,,,,,
1538,laborer . . . . . . . . . .,. . . . . . .,,,,,
1539,porter . . . . . . . . . .,. . . . . . .,,,,,
1540,porter . . . . . . . . . .,. . . . . . .,,,,,
1541,coachman . . . . . . . . . .,. . . . . . .,,,,,
1542,wood sawyer . . . . . . . . .,. . . . . . .,,,,,
1543,. barber . . . . . . . . .,2 . . . . . .,,,,,
1544,. . . . . . . . . . .,. . . . . . .,,,,,
1545,. . . . . . . . . . .,. . . . . . .,,,,,
1546,waiter . . . . . . . . . .,. . . . . . .,,,,,
1547,. coachman . shoemaker . . . . . . .,1 1 . . . . .,,,,,
1548,porter . . . . . . . . . .,. . . . . . .,,,,,
1549,laborer . . . . . . . . . .,. . . . . . .,,,,,
1550,. wood sawyer . waiter . . . . . .,1 . 1 . . . .,,,,,
1551,coachman . . . . . . . . . .,. . . . . . .,,,,,
1552,. . . . . . . . . . .,. . . . . . .,,,,,
1553,coachman . . . . . . . . . .,. . . . . . .,,,,,
1554,. boot cleaners . . . . . . . .,2 . . . . . .,,,,,
1555,oyster house . . . . . . . . .,. . . . . . .,,,,,
1556,barber . . . . . . . . . .,. . . . . . .,,,,,
1557,. barber . porter . . . . . . .,1 1 . . . . .,,,,,
1558,porter . . . . . . . . . .,. . . . . . .,,,,,
1559,. . . . . . . . . . .,. . . . . . .,,,,,
1560,sexton . . . . . . . . . .,. . . . . . .,,,,,
1561,coachman . . . . . . . . . .,. . . . . . .,,,,,
1562,. seaman . laborer . . . . . . .,1 2 . . . . .,,,,,
1563,. . . . . . . . . . .,. . . . . . .,,,,,
1564,. . . . . . . . . . .,. . . . . . .,,,,,
1565,. . . . . . . . . . .,. . . . . . .,,,,,
1566,. porter . seaman . . . . . . .,1 1 . . . . .,,,,,
1567,stevedore . . . . . . . . . .,. . . . . . .,,,,,
1568,tanner . currier . . . . . . . .,. . . . . . .,,,,,
1569,cake baker . . . . . . . . .,. . . . . . .,,,,,
1570,. . . . . . . . . . .,. . . . . . .,,,,,
1571,barber . . . . . . . . . .,. . . . . . .,,,,,
1572,hod carrier . . . . . . . . .,. . . . . . .,,,,,
1573,poter . . . . . . . . . .,. . . . . . .,,,,,
1574,tailor . . . . . . . . . .,. . . . . . .,,,,,
1575,. . . . . . . . . . .,. . . . . . .,,,,,
1576,. . . . . . . . . . .,. . . . . . .,,,,,
1577,waiter . . . . . . . . . .,. . . . . . .,,,,,
1578,carter his own . . . . . . . .,. . . . . . .,,,,,
1579,. barber . laborer . . . . . . .,1 1 . . . . .,,,,,
1580,. barber . hod carrier . . . . . .,1 1 . . . . .,,,,,
1581,porter . . . . . . . . . .,. . . . . . .,,,,,
1582,waiter . . . . . . . . . .,. . . . . . .,,,,,
1583,not able . . . . . . . . .,. . . . . . .,,,,,
1584,. . . . . . . . . . .,. . . . . . .,,,,,
1585,. . . . . . . . . . .,. . . . . . .,,,,,
1586,. . . . . . . . . . .,. . . . . . .,,,,,
1587,waiter . . . . . . . . . .,. . . . . . .,,,,,
1588,laborer . . . . . . . . . .,. . . . . . .,,,,,
1589,porter . hominy man . . . . . . .,. . . . . . .,,,,,
1590,. . . . . . . . . . .,. . . . . . .,,,,,
1591,porter . . . . . . . . . .,. . . . . . .,,,,,
1592,lumber merchant . . . . . . . . .,. . . . . . .,,,,,
1593,. porter . waterman . . . . . . .,2 1 . . . . .,,,,,
1594,porter . . . . . . . . . .,. . . . . . .,,,,,
1595,funiture cart his own . . . . . . .,. . . . . . .,,,,,
1596,very little . . . . . . . . .,. . . . . . .,,,,,
1597,stevedore . . . . . . . . . .,. . . . . . .,,,,,
1598,lab when able . . . . . . . .,. . . . . . .,,,,,
1599,cake seller . . . . . . . . .,. . . . . . .,,,,,
1600,waiter . . . . . . . . . .,. . . . . . .,,,,,
1601,barber . . . . . . . . . .,. . . . . . .,,,,,
1602,clothes dealer . . . . . . . . .,. . . . . . .,,,,,
1603,. . . . . . . . . . .,. . . . . . .,,,,,
1604,. . . . . . . . . . .,. . . . . . .,,,,,
1605,clothes dealer . . . . . . . . .,. . . . . . .,,,,,
1606,waiter . . . . . . . . . .,. . . . . . .,,,,,
1607,. sailm . boot makers . . . . . .,1 2 . . . . .,,,,,
1608,porter . . . . . . . . . .,. . . . . . .,,,,,
1609,. . . . . . . . . . .,. . . . . . .,,,,,
1610,. ivory turner . steward . boot maker . . .,1 . 1 . 1 . .,,,,,
1611,shoemaker . . . . . . . . . .,. . . . . . .,,,,,
1612,. . . . . . . . . . .,. . . . . . .,,,,,
1613,. . . . . . . . . . .,. . . . . . .,,,,,
1614,various . . . . . . . . . .,. . . . . . .,,,,,
1615,porter . . . . . . . . . .,. . . . . . .,,,,,
1616,. coachman . sailmaker . . . . . . .,1 1 . . . . .,,,,,
1617,waiter . . . . . . . . . .,. . . . . . .,,,,,
1618,waiter . . . . . . . . . .,. . . . . . .,,,,,
1619,waiter . . . . . . . . . .,. . . . . . .,,,,,
