ID,JoinOcc,JoinCount
2809,cook . . . . . . . . . .,. . . . . . . .
2810,washing . ironing . . . . . . . .,. . . . . . . .
2811,sewing . . . . . . . . . .,. . . . . . . .
2812,. . . . . . . . . . .,. . . . . . . .
2813,. . . . . . . . . . .,. . . . . . . .
2814,washing . ironing . . . . . . . .,. . . . . . . .
2815,washing . . . . . . . . . .,. . . . . . . .
2816,. . . . . . . . . . .,. . . . . . . .
2817,house cleaning . . . . . . . . .,. . . . . . . .
2818,. . . . . . . . . . .,. . . . . . . .
2819,washing . . . . . . . . . .,. . . . . . . .
2820,washing . . . . . . . . . .,. . . . . . . .
2821,house cleaning . . . . . . . . .,. . . . . . . .
2822,. . . . . . . . . . .,. . . . . . . .
2823,house cleaning . . . . . . . . .,. . . . . . . .
2824,washing . ironing . . . . . . . .,. . . . . . . .
2825,keeps the house . . . . . . . .,. . . . . . . .
2826,unemployed . . . . . . . . . .,. . . . . . . .
2827,keeps the house . . . . . . . .,. . . . . . . .
2828,washing . housecleaning . . . . . . . .,. . . . . . . .
2829,washing . ironing . . . . . . . .,. . . . . . . .
2830,. . . . . . . . . . .,. . . . . . . .
2831,house work at home . . . . . . .,. . . . . . . .
2832,washing . . . . . . . . . .,. . . . . . . .
2833,dress maker . . . . . . . . .,. . . . . . . .
2834,unemployed . . . . . . . . . .,. . . . . . . .
2835,. . . . . . . . . . .,. . . . . . . .
2836,house cleaning . . . . . . . . .,. . . . . . . .
2837,. . . . . . . . . . .,. . . . . . . .
2838,unemployed . . . . . . . . . .,. . . . . . . .
2839,washing . . . . . . . . . .,. . . . . . . .
2840,washing and ironing . . . . . . . .,. . . . . . . .
2841,. . . . . . . . . . .,. . . . . . . .
2842,washing . . . . . . . . . .,. . . . . . . .
2843,washing . ironing . . . . . . . .,. . . . . . . .
2844,washing . . . . . . . . . .,. . . . . . . .
2845,washing . . . . . . . . . .,. . . . . . . .
2846,house cleaning . . . . . . . . .,. . . . . . . .
2847,house cleaning . . . . . . . . .,. . . . . . . .
2848,. . . . . . . . . . .,. . . . . . . .
2849,house cleans . . . . . . . . .,. . . . . . . .
2850,whitewashing . . . . . . . . . .,. . . . . . . .
2851,general work . . . . . . . . .,. . . . . . . .
2852,house cleans . . . . . . . . .,. . . . . . . .
2853,unemployed . . . . . . . . . .,. . . . . . . .
2854,house cleaning . . . . . . . . .,. . . . . . . .
2855,washing . . . . . . . . . .,. . . . . . . .
2856,. . . . . . . . . . .,. . . . . . . .
2857,washing . . . . . . . . . .,. . . . . . . .
2858,washing . ironing . . . . . . . .,. . . . . . . .
2859,. . . . . . . . . . .,. . . . . . . .
2860,washing . ironing . . . . . . . .,. . . . . . . .
2861,washing . ironing . . . . . . . .,. . . . . . . .
2862,. days work . cooking . . . . . .,1 . . 1 . . . .
2863,. . . . . . . . . . .,. . . . . . . .
2864,. washing plain sewing . . . . . . .,2 . . . . . . .
2865,washing . ironing . . . . . . . .,. . . . . . . .
2866,washing . ironing . . . . . . . .,. . . . . . . .
2867,. . . . . . . . . . .,. . . . . . . .
2868,washing . ironing . . . . . . . .,. . . . . . . .
2869,washing . . . . . . . . . .,. . . . . . . .
2870,house work . . . . . . . . .,. . . . . . . .
2871,house work . . . . . . . . .,. . . . . . . .
2872,ladies apparel . . . . . . . . .,. . . . . . . .
2873,washing . ironing . . . . . . . .,. . . . . . . .
2874,washing . whitewashing . . . . . . . .,. . . . . . . .
2875,washing . ironing . . . . . . . .,. . . . . . . .
2876,. washing . days work . . . . . .,2 . . . . . . .
2877,washing . ironing . . . . . . . .,. . . . . . . .
2878,. . . . . . . . . . .,. . . . . . . .
2879,washing . ironing . . . . . . . .,. . . . . . . .
2880,cuts rags . . . . . . . . .,. . . . . . . .
2881,. . . . . . . . . . .,. . . . . . . .
2882,house work . . . . . . . . .,. . . . . . . .
2883,washing . ironing . . . . . . . .,. . . . . . . .
2884,. . . . . . . . . . .,. . . . . . . .
2885,. . . . . . . . . . .,. . . . . . . .
2886,tailoress . . . . . . . . . .,. . . . . . . .
2887,weakly . . . . . . . . . .,. . . . . . . .
2888,washing . ironing . . . . . . . .,. . . . . . . .
2889,washing . days work . . . . . . .,. . . . . . . .
2890,dress maker . . . . . . . . .,. . . . . . . .
2891,cook . . . . . . . . . .,. . . . . . . .
2892,washing . ironing qt . . . . . . .,. . . . . . . .
2893,washing . ironing . . . . . . . .,. . . . . . . .
2894,days work . . . . . . . . .,. . . . . . . .
2895,. . . . . . . . . . .,. . . . . . . .
2896,washing . ironing . . . . . . . .,. . . . . . . .
2897,house work . . . . . . . . .,. . . . . . . .
2898,. cuts rags . . . . . . . .,1 . . . . . . .
2899,washing . ironing . . . . . . . .,. . . . . . . .
2900,. . . . . . . . . . .,. . . . . . . .
2901,washing . . . . . . . . . .,. . . . . . . .
2902,. cuts rags . . . . . . . .,2 . . . . . . .
2903,house cleaner . . . . . . . . .,. . . . . . . .
2904,days work . . . . . . . . .,. . . . . . . .
2905,shop . . . . . . . . . .,. . . . . . . .
2906,washing . ironing . . . . . . . .,. . . . . . . .
2907,days work . . . . . . . . .,. . . . . . . .
2908,washing . . . . . . . . . .,. . . . . . . .
2909,cook . . . . . . . . . .,. . . . . . . .
2910,washing . ironing . . . . . . . .,. . . . . . . .
2911,cook . . . . . . . . . .,. . . . . . . .
2912,house work . . . . . . . . .,. . . . . . . .
2913,homoney dealer . . . . . . . . .,. . . . . . . .
2914,washing . ironing . . . . . . . .,. . . . . . . .
2915,washing . ironing . . . . . . . .,. . . . . . . .
2916,washing days work . . . . . . . .,. . . . . . . .
2917,carpet rags ball to sell cts . . . . .,. . . . . . . .
2918,. nurse cook . . at home . . . .,1 . . . 1 . . .
2919,washing . . . . . . . . . .,. . . . . . . .
2920,. . . . . . . . . . .,. . . . . . . .
2921,sewing is weakly . . . . . . . .,. . . . . . . .
2922,washing days work . . . . . . . .,. . . . . . . .
2923,cuts rags weakly . . . . . . . .,. . . . . . . .
2924,washing . ironing . . . . . . . .,. . . . . . . .
2925,washing . ironing . . . . . . . .,. . . . . . . .
2926,cooks . . each . . . . . . .,. . . . . . . .
2927,washing . ironing . . . . . . . .,. . . . . . . .
2928,. cuts rags . works at the house of industry .,1 . . 1 . . . .
2929,house work . . . . . . . . .,. . . . . . . .
2930,washing etc . . . . . . . . .,. . . . . . . .
2931,dress maker . . . . . . . . .,. . . . . . . .
2932,rag . bone . . . . . . . .,. . . . . . . .
2933,sick . . . . . . . . . .,. . . . . . . .
2934,. washing . cooking etc . . . . . .,2 . 1 . . . . .
2935,shand clothes . furniture shop . . . . . .,. . . . . . . .
2936,washing days work . . . . . . . .,. . . . . . . .
2937,. . . . . . . . . . .,. . . . . . . .
2938,house maid . . . . . . . . .,. . . . . . . .
2939,washing . ironing . . . . . . . .,. . . . . . . .
2940,washing . ironing . . . . . . . .,. . . . . . . .
2941,. . . . . . . . . . .,. . . . . . . .
2942,cooking . . . . . . . . . .,. . . . . . . .
2943,washing . ironing . . . . . . . .,. . . . . . . .
2944,house work . . . . . . . . .,. . . . . . . .
2945,days work . . . . . . . . .,. . . . . . . .
2946,washing . ironing . . . . . . . .,. . . . . . . .
2947,washing . ironing . . . . . . . .,. . . . . . . .
2948,seamstress . . . . . . . . . .,. . . . . . . .
2949,. . . . . . . . . . .,. . . . . . . .
2950,washing . . . . . . . . . .,. . . . . . . .
2951,at home . . . . . . . . .,. . . . . . . .
2952,rag . bone . . . . . . . .,. . . . . . . .
2953,rag . bone . . . . . . . .,. . . . . . . .
2954,house work . . . . . . . . .,. . . . . . . .
2955,washing . ironing . . . . . . . .,. . . . . . . .
2956,washing . ironing . . . . . . . .,. . . . . . . .
2957,rag . bone . . . . . . . .,. . . . . . . .
2958,washing . general work . . . . . . .,. . . . . . . .
2959,at home is weakly . . . . . . .,. . . . . . . .
2960,washing . ironing . . . . . . . .,. . . . . . . .
2961,washing . ironing . . . . . . . .,. . . . . . . .
2962,. cooking . . . . . . . . .,1 . . . . . . .
2963,washing . ironing . . . . . . . .,. . . . . . . .
2964,washing . ironing . . . . . . . .,. . . . . . . .
2965,house work . . . . . . . . .,. . . . . . . .
2966,washing . cleaning . . . . . . . .,. . . . . . . .
2967,astrologer . . . . . . . . . .,. . . . . . . .
2968,washing . . . . . . . . . .,. . . . . . . .
2969,washing . ironing . . . . . . . .,. . . . . . . .
2970,days work . . . . . . . . .,. . . . . . . .
2971,house keeper . . . . . . . . .,. . . . . . . .
2972,washing . . . . . . . . . .,. . . . . . . .
2973,washing . ironing . . . . . . . .,. . . . . . . .
2974,washing . ironing . . . . . . . .,. . . . . . . .
2975,door mat maker . . . . . . . .,. . . . . . . .
2976,. . . . . . . . . . .,. . . . . . . .
2977,washing . ironing . . . . . . . .,. . . . . . . .
2978,washing . ironing . . . . . . . .,. . . . . . . .
2979,washing . ironing . . . . . . . .,. . . . . . . .
2980,. . . . . . . . . . .,. . . . . . . .
2981,seamstress . . . . . . . . . .,. . . . . . . .
2982,. . . . . . . . . . .,. . . . . . . .
2983,washing . ironing . . . . . . . .,. . . . . . . .
2984,washing . ironing . . . . . . . .,. . . . . . . .
2985,work in house . . . . . . . .,. . . . . . . .
2986,washing . sewing . . . . . . . .,. . . . . . . .
2987,house work . . . . . . . . .,. . . . . . . .
2988,at home wants work . . . . . . .,. . . . . . . .
2989,washing . ironing . . . . . . . .,. . . . . . . .
2990,washing . ironing . . . . . . . .,. . . . . . . .
2991,washing . ironing . . . . . . . .,. . . . . . . .
2992,washing . ironing . . . . . . . .,. . . . . . . .
2993,washing . ironing . . . . . . . .,. . . . . . . .
2994,washing . ironing . . . . . . . .,. . . . . . . .
2995,washing . ironing . . . . . . . .,. . . . . . . .
2996,cuts rags . . . . . . . . .,. . . . . . . .
2997,. . . . . . . . . . .,. . . . . . . .
2998,at home weakly . . . . . . . .,. . . . . . . .
2999,millinery store . . . . . . . . .,. . . . . . . .
3000,mantua maker . . . . . . . . .,. . . . . . . .
3001,sewing . . . . . . . . . .,. . . . . . . .
3002,washing . ironing . . . . . . . .,. . . . . . . .
3003,makes carpet rags . . . . . . . .,. . . . . . . .
3004,cook . . . . . . . . . .,. . . . . . . .
3005,house keeper . . . . . . . . .,. . . . . . . .
3006,rag . bone . . . . . . . .,. . . . . . . .
3007,. cooks . each . . . . . . .,2 . . . . . . .
3008,washing . . . . . . . . . .,. . . . . . . .
3009,washing . ironing . . . . . . . .,. . . . . . . .
3010,plain sewing . . . . . . . . .,. . . . . . . .
3011,washing . ironing . . . . . . . .,. . . . . . . .
3012,washing . ironing . . . . . . . .,. . . . . . . .
3013,. . . . . . . . . . .,. . . . . . . .
3014,washing . days work . . . . . . .,. . . . . . . .
3015,cook . . . . . . . . . .,. . . . . . . .
3016,at home . . . . . . . . .,. . . . . . . .
3017,takes children to board . . . . . . .,. . . . . . . .
3018,washing . ironing . . . . . . . .,. . . . . . . .
3019,washing . . . . . . . . . .,. . . . . . . .
3020,keeps assignation house . . . . . . . .,. . . . . . . .
3021,. . . . . . . . . . .,. . . . . . . .
3022,washing . ironing . . . . . . . .,. . . . . . . .
3023,washing . . . . . . . . . .,. . . . . . . .
3024,cook . . . . . . . . . .,. . . . . . . .
3025,house work . . . . . . . . .,. . . . . . . .
3026,washing days work . . . . . . . .,. . . . . . . .
3027,washing . ironing . . . . . . . .,. . . . . . . .
3028,washing . ironing . . . . . . . .,. . . . . . . .
3029,cook . . . . . . . . . .,. . . . . . . .
3030,. . . . . . . . . . .,. . . . . . . .
3031,washing . ironing . . . . . . . .,. . . . . . . .
3032,washing . ironing . . . . . . . .,. . . . . . . .
3033,plain sewing . . . . . . . . .,. . . . . . . .
3034,washing . ironing one cooking cts . . . . .,. . . . . . . .
3035,washing . . . . . . . . . .,. . . . . . . .
3036,cuts carpet rags . . . . . . . .,. . . . . . . .
3037,washing . ironing . . . . . . . .,. . . . . . . .
3038,. . . . . . . . . . .,. . . . . . . .
3039,unemployed house work at home . . . . . .,. . . . . . . .
3040,days work sewing . . . . . . . .,. . . . . . . .
3041,washing . ironing . . . . . . . .,. . . . . . . .
3042,days work . . . . . . . . .,. . . . . . . .
3043,seamstress . . . . . . . . . .,. . . . . . . .
3044,cook . . . . . . . . . .,. . . . . . . .
3045,washing . . cook . . . . . . .,1 . 1 . . . . .
3046,washing . ironing . . . . . . . .,. . . . . . . .
3047,. . . . . . . . . . .,. . . . . . . .
3048,washing . ironing . . . . . . . .,. . . . . . . .
3049,house work . . . . . . . . .,. . . . . . . .
3050,washing . ironing . . . . . . . .,. . . . . . . .
3051,. . . . . . . . . . .,. . . . . . . .
3052,washing . ironing . . . . . . . .,. . . . . . . .
3053,washing . ironing . . . . . . . .,. . . . . . . .
3054,washing . . . . . . . . . .,. . . . . . . .
3055,rag . bone . . . . . . . .,. . . . . . . .
3056,washing . ironing . . . . . . . .,. . . . . . . .
3057,washing . ironing . . . . . . . .,. . . . . . . .
3058,washing . ironing . . . . . . . .,. . . . . . . .
3059,washing . ironing . . . . . . . .,. . . . . . . .
3060,washing . ironing . . . . . . . .,. . . . . . . .
3061,. . . . . . . . . . .,. . . . . . . .
3062,washing . ironing . . . . . . . .,. . . . . . . .
3063,washing . ironing . . . . . . . .,. . . . . . . .
3064,house cleaning . . . . . . . . .,. . . . . . . .
3065,. . . . . . . . . . .,. . . . . . . .
3066,pastry cook . . . . . . . . .,. . . . . . . .
3067,seamstress . . . . . . . . . .,. . . . . . . .
3068,washing . ironing . . . . . . . .,. . . . . . . .
3069,washing . ironing . . . . . . . .,. . . . . . . .
3070,midwife sewing . . . . . . . . .,. . . . . . . .
3071,works at home . . . . . . . .,. . . . . . . .
3072,washing etc . . . . . . . . .,. . . . . . . .
3073,washing . house cleaning . . . . . . .,. . . . . . . .
3074,washing . ironing . . . . . . . .,. . . . . . . .
3075,washing . ironing . . . . . . . .,. . . . . . . .
3076,rag . bone . . . . . . . .,. . . . . . . .
3077,days work . . . . . . . . .,. . . . . . . .
3078,house work . . . . . . . . .,. . . . . . . .
3079,days work . . . . . . . . .,. . . . . . . .
3080,washing . ironing . . . . . . . .,. . . . . . . .
3081,washing . ironing . . . . . . . .,. . . . . . . .
3082,unemployed house work at home . . . . . .,. . . . . . . .
3083,washing . ironing . . . . . . . .,. . . . . . . .
3084,washing . . . . . . . . . .,. . . . . . . .
3085,days work . . . . . . . . .,. . . . . . . .
3086,cooking . occasionally . . . . . . . .,. . . . . . . .
3087,washing . days work . . . . . . .,. . . . . . . .
3088,washing . . . . . . . . . .,. . . . . . . .
3089,washing . ironing . . . . . . . .,. . . . . . . .
3090,days work . . . . . . . . .,. . . . . . . .
3091,washing . days work . . . . . . .,. . . . . . . .
3092,washing . ironing . . . . . . . .,. . . . . . . .
3093,rag . bone . . . . . . . .,. . . . . . . .
3094,washing . ironing . . . . . . . .,. . . . . . . .
3095,washing . . . . . . . . . .,. . . . . . . .
3096,cuts rags . . . . . . . . .,. . . . . . . .
3097,weakley . . . . . . . . . .,. . . . . . . .
3098,washing . ironing . . . . . . . .,. . . . . . . .
3099,weakly . . . . . . . . . .,. . . . . . . .
3100,washing . ironing . . . . . . . .,. . . . . . . .
3101,washing . ironing . . . . . . . .,. . . . . . . .
3102,washing . ironing . . . . . . . .,. . . . . . . .
3103,house cleaning . . . . . . . . .,. . . . . . . .
3104,washing . . . . . . . . . .,. . . . . . . .
3105,days work . . . . . . . . .,. . . . . . . .
3106,baker . . . . . . . . . .,. . . . . . . .
3107,days work . . . . . . . . .,. . . . . . . .
3108,washing . ironing . . . . . . . .,. . . . . . . .
3109,washing . ironing . . . . . . . .,. . . . . . . .
3110,. washing . sewing . . . . . . .,2 . . . . . . .
3111,at home . . . . . . . . .,. . . . . . . .
3112,rag . bone . . . . . . . .,. . . . . . . .
3113,washing . ironing . . . . . . . .,. . . . . . . .
3114,at home . . . . . . . . .,. . . . . . . .
3115,keeps bake shop . . . . . . . .,. . . . . . . .
3116,washing . ironing . . . . . . . .,. . . . . . . .
3117,house work . . . . . . . . .,. . . . . . . .
3118,washing . . . . . . . . . .,. . . . . . . .
3119,. . . . . . . . . . .,. . . . . . . .
3120,rag . bone . washing . . . . . .,. . . . . . . .
3121,house cleaner . . . . . . . . .,. . . . . . . .
3122,coroners assistant . . . . . . . . .,. . . . . . . .
3123,unemployed . . . . . . . . . .,. . . . . . . .
3124,washing . sewing . . . . . . . .,. . . . . . . .
3125,washing . etc . . . . . . . .,. . . . . . . .
3126,cooking . . . . . . . . . .,. . . . . . . .
3127,cook . . . . . . . . . .,. . . . . . . .
3128,washing . ironing . . . . . . . .,. . . . . . . .
3129,washing . ironing . . . . . . . .,. . . . . . . .
3130,. unemployed . . . . . . . . .,3 . . . . . . .
3131,cooking . . . . . . . . . .,. . . . . . . .
3132,washing . days work . . . . . . .,. . . . . . . .
3133,rag . bone . . . . . . . .,. . . . . . . .
3134,washing . ironing . . . . . . . .,. . . . . . . .
3135,washing . . . . . . . . . .,. . . . . . . .
3136,washing . ironing . . . . . . . .,. . . . . . . .
3137,. washing . . . . . . . . .,2 . . . . . . .
3138,wants work washing . . . . . . . .,. . . . . . . .
3139,washing . . . . . . . . . .,. . . . . . . .
3140,cook . . . . . . . . . .,. . . . . . . .
3141,rag picker . . . . . . . . .,. . . . . . . .
3142,washing . . . . . . . . . .,. . . . . . . .
3143,washing . ironing . . . . . . . .,. . . . . . . .
3144,washing . ironing . . . . . . . .,. . . . . . . .
3145,shirt maker . . . . . . . . .,. . . . . . . .
3146,. . . . . . . . . . .,. . . . . . . .
3147,cuts rags . . . . . . . . .,. . . . . . . .
3148,washing . ironing . . . . . . . .,. . . . . . . .
3149,washing . . . . . . . . . .,. . . . . . . .
3150,. . . . . . . . . . .,. . . . . . . .
3151,seamstress . . . . . . . . . .,. . . . . . . .
3152,. . . . . . . . . . .,. . . . . . . .
3153,. . . . . . . . . . .,. . . . . . . .
3154,washing . ironing . . . . . . . .,. . . . . . . .
3155,washing . ironing . . . . . . . .,. . . . . . . .
3156,cooking cook . . . . . . . . .,. . . . . . . .
3157,washing . ironing . . . . . . . .,. . . . . . . .
3158,. . . . . . . . . . .,. . . . . . . .
